State Code,State Name,Constituency Code,Constituency Name,Party Code,Party Name,Candidate Code,Candidate Name,Candidate votes,Valid votes in constituency,Total votes in constituency,Victory margin,Vote share,Abbreviation of party name,Party Alliance,Round Number,Winner,Is candidate VIP,Candidate Image,Vote phase,Total votes ignoring nota,Previous party abbreviation (won),Strong Hold Party,District Name(not getting data),Prev election vote share for constituency,Prev election vote share for constituency,Prev election vote share for constituency,Super VIP,Is key fight constituency,Any vip info for gfx,Winning Party abbr,VIP for digital,Region in hindi`
PS18,ODISHA,18515,Kendrapara,113,Biju Janata Dal,4,Baijayant Panda,601574,1140999,1140999,209108,52.7234005258545,BJD,OTH,99,Y,NULL,NULL,4,1133389,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS18,ODISHA,18516,Jagatsinghpur,113,Biju Janata Dal,2,Kulamani Samal,624492,1131932,1131932,276394,55.1704031952421,BJD,OTH,99,Y,1,KULAMANI_SAMAL_BJD_JAGATSINGHPUR,4,1124308,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS18,ODISHA,18517,Puri,113,Biju Janata Dal,2,Pinaki Misra,523161,1039389,1039389,263361,50.3334648207122,BJD,OTH,99,Y,NULL,NULL,3,1030239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS18,ODISHA,18518,Bhubaneswar,113,Biju Janata Dal,2,Prasanna Kumar Patasani,439252,891822,891822,189477,49.253271108729,BJD,OTH,99,Y,NULL,NULL,3,883682,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS18,ODISHA,18519,Aska,113,Biju Janata Dal,4,Ladu Kishore Swain,541473,896281,896281,311997,60.4132404756539,BJD,OTH,99,Y,NULL,NULL,2,880899,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS18,ODISHA,18520,Berhampur,113,Biju Janata Dal,5,Sidhant Mohapatra,398107,905362,905362,127720,43.9720863344316,BJD,OTH,99,Y,1,SIDHANT_MOHAPATRA_BJD_BERHAMPUR,1,892656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS18,ODISHA,18521,Koraput,113,Biju Janata Dal,2,Jhina Hikaka,395109,989444,989444,19328,39.9323863377954,BJD,OTH,99,Y,NULL,NULL,1,956212,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS19,PUNJAB,19502,Amritsar,158,Indian National Congress,2,Captain Amarinder Singh,482876,1007196,1007196,102770,47.9425574142894,CONG,UPA,99,Y,NULL,NULL,7,1004663,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS19,PUNJAB,19503,Khadoor Sahib,418,Shiromani Akali Dal,4,Sh. Ranjit Singh,467332,1040519,1040519,100569,44.913312574482,SAD,NDA,99,Y,NULL,NULL,7,1034894,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS19,PUNJAB,19504,Jalandhar,158,Indian National Congress,9,Sh. Santokh Singh Choudhary,380479,1040762,1040762,70981,36.5576985346328,CONG,UPA,99,Y,NULL,NULL,7,1035326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS19,PUNJAB,19505,Hoshiarpur,097,Bhartiya Janta Party,7,Sh. Vijay Sampla,346643,961297,961297,13582,36.0598898572555,BJP,NDA,99,Y,NULL,NULL,7,955321,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS19,PUNJAB,19506,Anandpur Sahib,418,Shiromani Akali Dal,5,Sh. Prem Singh Chandumajra,347394,1086275,1086275,23697,31.9802702075716,SAD,NDA,99,Y,NULL,NULL,7,1080338,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS19,PUNJAB,19507,Ludhiana,158,Indian National Congress,9,Sh. Ravneet Singh Bittu,300459,1100457,1100457,19709,27.3030865330617,CONG,UPA,99,Y,NULL,NULL,7,1097237,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS19,PUNJAB,19508,Fatehgarh Sahib,003,Aam Admi Party,10,Sh. Harinder Singh Khalsa,367293,1030954,1030954,54144,35.6264822421929,AAP,OTH,99,Y,NULL,NULL,7,1026949,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS19,PUNJAB,19509,Faridkot,003,Aam Admi Party,6,Prof. Sadhu Singh,450751,985758,755477,199529,59.6643449577618,AAP,OTH,99,Y,NULL,NULL,7,981942,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS19,PUNJAB,19510,Ferozpur,418,Shiromani Akali Dal,1,Sh. Sher Singh Ghubaya,487932,1105412,1105412,31420,44.1402444154357,SAD,NDA,99,Y,NULL,NULL,7,1097727,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS19,PUNJAB,19511,Bathinda,418,Shiromani Akali Dal,5,Smt. Harsimrat Kaur Badal,514727,1180468,1180468,19395,43.6036016193564,SAD,NDA,99,Y,NULL,NULL,7,1175767,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS19,PUNJAB,19512,Sangrur,003,Aam Admi Party,9,Sh. Bhagwant Mann,533237,619463,1099377,211721,48.5035174434999,AAP,OTH,99,Y,NULL,NULL,7,617275,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS19,PUNJAB,19513,Patiala,003,Aam Admi Party,7,Dr. Dharam Vira Gandhi,365671,1120934,1120934,20942,32.621962914888,AAP,OTH,99,Y,NULL,NULL,7,1117926,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS19,PUNJAB,19501,Gurdaspur,097,Bhartiya Janta Party,8,Sh. Vinod Khanna,482255,1042699,1042699,136065,46.2505994053899,BJP,NDA,99,Y,NULL,NULL,7,1038074,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20501,Ganganagar,097,Bhartiya Janta Party,12,Nihalchand,658130,1263807,1263807,291741,52.0751569858713,BJP,NDA,99,Y,NULL,NULL,5,1256887,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20502,Bikaner,097,Bhartiya Janta Party,1,Arjun Ram Meghwal,584932,929752,929751,308079,62.9126906960136,BJP,NDA,99,Y,1,ARJUN_RAM_MEGHWAL_BJP_BIKANER,5,916260,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20503,Churu,097,Bhartiya Janta Party,8,Rahul Kaswan,595756,1131104,1131104,294739,52.6702649179342,BJP,NDA,99,Y,1,RAHUL_KASWAN_BJP_CHURU,5,1119811,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20504,Jhunjhunu,097,Bhartiya Janta Party,11,Santosh Ahlawat,488182,1006465,1006465,233835,48.504569453911,BJP,NDA,99,Y,1,SANTOSH_AHLAWAT_BJP_JHUNJHUNU,5,998427,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20505,Sikar,097,Bhartiya Janta Party,12,Sumedhanand Saraswati,499428,1065750,1065750,239196,46.8616027571168,BJP,NDA,99,Y,NULL,NULL,5,1058340,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20506,Jaipur Rural,097,Bhartiya Janta Party,10,Rajyavardhan Singh Rathore,632930,1013691,1013691,332896,62.4380975680976,BJP,NDA,99,Y,1,RAJYAWARDHAN_RATHORE_BJP_JAIPUR_RURAL,5,1002158,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20507,Jaipur,097,Bhartiya Janta Party,16,Ramcharan Bohara,863358,1296806,1296806,539345,66.5756739437711,BJP,NDA,99,Y,NULL,NULL,5,1288461,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20508,Alwar,097,Bhartiya Janta Party,4,Chand Nath,642278,1062305,1062305,283895,60.460733536288,BJP,NDA,99,Y,NULL,NULL,5,1059793,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20509,Bharatpur,097,Bhartiya Janta Party,2,Bahadur Singh Koli,579825,960316,960316,245468,60.3785000161405,BJP,NDA,99,Y,NULL,NULL,5,954381,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20510,Karauli-Dholpur,097,Bhartiya Janta Party,9,Manoj Rajoria,402408,845942,845942,27217,47.5691624613006,BJP,NDA,99,Y,NULL,NULL,5,840008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20511,Dausa,097,Bhartiya Janta Party,5,Harish Chandra Meena,315059,930493,930493,45404,33.8593263363332,BJP,NDA,99,Y,NULL,NULL,5,922082,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20512,Tonk-Sawai Madhopur,097,Bhartiya Janta Party,19,Sukhbir Singh Jaunapuria,548179,1043041,1043040,135311,52.5558439217634,BJP,NDA,99,Y,1,SUKHBIR_SINGH_JAUNAPURIA_BJP_TONK_SAWAI_MADHOPUR,4,1039377,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20513,Ajmer,097,Bhartiya Janta Party,11,Sanwar Lal Jat,637874,1156315,1156315,171983,55.1643322413596,BJP,NDA,99,Y,NULL,NULL,4,1143768,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20514,Nagaur,097,Bhartiya Janta Party,4,C R Choudhary,414791,1004019,1004019,75218,41.3130216529551,BJP,NDA,99,Y,NULL,NULL,5,991834,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20515,Pali,097,Bhartiya Janta Party,9,P P Choudhary,711772,1095587,1095587,399039,64.9671226775029,BJP,NDA,99,Y,1,PP_CHOUDHAR_BJP_PALI,4,1077884,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20516,Jodhpur,097,Bhartiya Janta Party,4,Gajendrasingh Shekhawat,713515,1078604,1078598,410051,66.1520175709416,BJP,NDA,99,Y,1,GAJENDRASINGH_SHEKHAWAT_BJP_JODHPUR,4,1063519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20517,Barmer,097,Bhartiya Janta Party,2,Col Sona Ram,488747,1219119,1219119,87461,40.0901469912724,BJP,NDA,99,Y,NULL,NULL,4,1203230,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20518,Jalore,097,Bhartiya Janta Party,5,Devji Patel,580508,1093356,1093356,381145,53.0940946095374,BJP,NDA,99,Y,NULL,NULL,4,1082172,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20519,Udaipur,097,Bhartiya Janta Party,1,Arjunlal Meena,660373,1193202,1193202,236762,55.3445641688799,BJP,NDA,99,Y,NULL,NULL,4,1166517,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20520,Banswara,097,Bhartiya Janta Party,3,Manshankar Ninama,577433,1171188,1171188,91916,49.3031440698299,BJP,NDA,99,Y,1,MANSHANKAR_NINAMA_BJP_BANSWARA,4,1136784,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20521,Chittorgarh,097,Bhartiya Janta Party,3,Chandra Prakash Joshi,703236,1172629,1172629,316857,59.9708347901725,BJP,NDA,99,Y,1,CHANDRA_PRAKASH_JOSHI_BJP_CHITTORGARH,4,1152595,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20522,Rajsamand,097,Bhartiya Janta Party,4,Hari Om Singh Rathore,644794,982119,982119,395705,65.653280658168,BJP,NDA,99,Y,1,HARI_OM_SINGH_RATHORE_BJP_RAJSAMAND,4,964937,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20523,Bhilwara,097,Bhartiya Janta Party,9,Subhash Baheria,630317,1104090,1104090,246264,57.0892254352223,BJP,NDA,99,Y,1,SUBHASH_BEHERIA_BJP_BHILWARA,4,1084392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20524,Kota,097,Bhartiya Janta Party,9,Om Birla,644822,1154961,1154960,200782,55.830629778841,BJP,NDA,99,Y,1,OM_BIRLA_BJP_KOTA,4,1142201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS20,RAJASTHAN,20525,Jhalawar-Baran,097,Bhartiya Janta Party,3,Dushyant Singh,676103,1146365,1146365,281547,58.9779354935509,BJP,NDA,99,Y,1,DUSHYANT_SINGH_BJP_JHALAWAR,4,1127301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS21,SIKKIM,21501,Sikkim,425,Sikkim Democratic Front,1,Prem Das Rai,163698,308967,308967,41742,52.9821858574351,SDF,OTH,99,Y,1,PREM_DAS_RAI_SDF_SIKKIM,1,304635,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22515,Salem,025,All India Anna Dravida Munnetra Kazhagam,3,Panneer Selvam.V,556546,1150296,1150296,267610,48.3828089615117,AIADMK,OTH,99,Y,NULL,NULL,2,1129695,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22516,Namakkal,025,All India Anna Dravida Munnetra Kazhagam,2,Sundaram P.R,563272,1058755,1058755,294374,53.2013041720661,AIADMK,OTH,99,Y,NULL,NULL,2,1042753,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22517,Erode,025,All India Anna Dravida Munnetra Kazhagam,2,Selvakumara Chinnayan.S,466995,1008582,1008582,211563,46.3020891686653,AIADMK,OTH,99,Y,NULL,NULL,2,992314,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22518,Tiruppur,025,All India Anna Dravida Munnetra Kazhagam,3,Sathyabama.V,442778,1050191,1050190,179315,42.1616639258954,AIADMK,OTH,99,Y,NULL,NULL,2,1036250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22519,Nilgiris,025,All India Anna Dravida Munnetra Kazhagam,4,Gopalakrishnan, C.,463700,933076,933076,104940,49.695791451295,AIADMK,OTH,99,Y,NULL,NULL,2,886517,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22520,Coimbatore,025,All India Anna Dravida Munnetra Kazhagam,4,Nagarajan, P,431717,1175520,1176376,42016,36.6988643946626,AIADMK,OTH,99,Y,NULL,NULL,2,1158092,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22521,Pollachi,025,All India Anna Dravida Munnetra Kazhagam,4,Mahendran .C,417092,1012637,1012637,140974,41.1886577434384,AIADMK,OTH,99,Y,NULL,NULL,2,999690,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22522,Dindigul,025,All India Anna Dravida Munnetra Kazhagam,1,Udhayakumar, M.,510462,1083274,1083274,127845,47.1221065749694,AIADMK,OTH,99,Y,NULL,NULL,2,1072683,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22523,Karur,025,All India Anna Dravida Munnetra Kazhagam,3,Thambidurai, M.,540722,1046534,1046534,195247,51.6678371960804,AIADMK,OTH,99,Y,NULL,NULL,2,1032771,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22524,Tiruchirappalli,025,All India Anna Dravida Munnetra Kazhagam,2,Kumar.P,458478,988250,988250,150476,46.3928698276045,AIADMK,OTH,99,Y,NULL,NULL,2,965402,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22525,Perambalur,025,All India Anna Dravida Munnetra Kazhagam,5,Marutharajaa, R.P,462693,1030826,1030826,213048,44.8856112616375,AIADMK,OTH,99,Y,NULL,NULL,2,1019221,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22526,Cuddalore,025,All India Anna Dravida Munnetra Kazhagam,1,Arunmozhithevan . A,481429,984539,984539,203125,48.8988766327422,AIADMK,OTH,99,Y,NULL,NULL,2,974200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22527,Chidambaram,025,All India Anna Dravida Munnetra Kazhagam,2,Chandrakasi, M,429536,1088389,1088389,128495,39.4652652082434,AIADMK,OTH,99,Y,NULL,NULL,2,1076251,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22528,Mayiladuthurai,025,All India Anna Dravida Munnetra Kazhagam,1,Bharathi Mohan .R.K,513729,1025538,1025538,277050,50.0935605569364,AIADMK,OTH,99,Y,NULL,NULL,2,1012357,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22529,Nagapattinam,025,All India Anna Dravida Munnetra Kazhagam,1,Gopal.Dr.K,434174,942202,942202,106079,46.0807278261691,AIADMK,OTH,99,Y,NULL,NULL,2,926540,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22530,Thanjavur,025,All India Anna Dravida Munnetra Kazhagam,4,Parasuraman .K,510307,1012258,1012258,144119,50.4126908231984,AIADMK,OTH,99,Y,NULL,NULL,2,1000040,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22531,Sivaganga,025,All India Anna Dravida Munnetra Kazhagam,3,Senthilnathan, Pr.,475993,1027036,1027036,229385,46.3462367957532,AIADMK,OTH,99,Y,NULL,NULL,2,1018994,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22532,Madurai,025,All India Anna Dravida Munnetra Kazhagam,1,Gopalkrishnan. R,454167,978346,978346,197436,46.4218728119982,AIADMK,OTH,99,Y,NULL,NULL,2,958480,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22533,Theni,025,All India Anna Dravida Munnetra Kazhagam,3,Parthipan, R,571254,1075581,1075581,314532,53.1111528456222,AIADMK,OTH,99,Y,NULL,NULL,2,1065271,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22534,Virudhunagar,025,All India Anna Dravida Munnetra Kazhagam,5,Radhakrishnan, T.,406694,1010930,1010930,145551,40.2296496991387,AIADMK,OTH,99,Y,NULL,NULL,2,998705,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22535,Ramanathapuram,025,All India Anna Dravida Munnetra Kazhagam,1,Anwhar Raajhaa .A,405945,1001048,1001048,119324,40.5519609929184,AIADMK,OTH,99,Y,NULL,NULL,2,994769,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22536,Thoothukkudi,025,All India Anna Dravida Munnetra Kazhagam,5,Jayasingh Thiyagaraj Natterjee, J.,366052,916778,916778,124002,39.9280524532085,AIADMK,OTH,99,Y,NULL,NULL,2,905331,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22537,Tenkasi,025,All India Anna Dravida Munnetra Kazhagam,3,Vasanthi. M,424586,1017939,1017939,161774,41.7103169145529,AIADMK,OTH,99,Y,NULL,NULL,2,1003446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22538,Tirunelveli,025,All India Anna Dravida Munnetra Kazhagam,4,Prabakaran. K.R.P,398139,962502,962502,126099,41.3649619793393,AIADMK,OTH,99,Y,NULL,NULL,2,949609,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22539,Kanniyakumari,097,Bhartiya Janta Party,1,Radhakrishnan.P,372906,990742,990742,128662,37.6390244493274,BJP,NDA,99,Y,NULL,NULL,2,986592,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22501,Thiruvallur,025,All India Anna Dravida Munnetra Kazhagam,4,Venugopal. P. Dr.,628499,1254441,1254440,323430,50.1019179060633,AIADMK,OTH,99,Y,NULL,NULL,2,1230843,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22502,Chennai North,025,All India Anna Dravida Munnetra Kazhagam,5,Venkatesh Babu .T.G,19854,47089,44035,3907,45.0858388591153,AIADMK,OTH,99,Y,NULL,NULL,2,46410,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22503,Chennai South,025,All India Anna Dravida Munnetra Kazhagam,5,Dr. J. Jayavardhan,438404,1081163,1081163,136625,40.5492598717678,AIADMK,OTH,99,Y,NULL,NULL,2,1060761,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22504,Chennai Central,025,All India Anna Dravida Munnetra Kazhagam,5,Vijaya Kumar .S.R,333296,814894,814894,45841,40.9004841114499,AIADMK,OTH,99,Y,NULL,NULL,2,792935,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22505,Sriperumbudur,025,All India Anna Dravida Munnetra Kazhagam,2,Ramachandran. K.N,545820,1286647,1286647,102646,42.4218589699747,AIADMK,OTH,99,Y,NULL,NULL,2,1258971,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22506,Kancheepuram,025,All India Anna Dravida Munnetra Kazhagam,3,Maragatham K.,499395,1128399,1128399,146866,44.2569124423963,AIADMK,OTH,99,Y,NULL,NULL,2,1110663,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22507,Arakkonam,025,All India Anna Dravida Munnetra Kazhagam,1,Hari .G.,493534,1089052,1089052,240766,45.3177209924586,AIADMK,OTH,99,Y,NULL,NULL,2,1078682,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22509,Krishnagiri,025,All India Anna Dravida Munnetra Kazhagam,1,Ashok Kumar K.,480491,1068391,1068391,206591,44.9732869583449,AIADMK,OTH,99,Y,NULL,NULL,2,1052371,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22510,Dharmapuri,269,Pattali Makkal Katchi,5,Anbumani Ramadoss,468194,1101345,1101345,77146,42.5110728145378,PMK,NDA,99,Y,1,ANBUMANI_RAMADOSS_PMK_DHARMAPURI,2,1088652,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22511,Tiruvannamalai,025,All India Anna Dravida Munnetra Kazhagam,4,Vanaroja .R,500751,1066344,1066344,168606,46.9595674945726,AIADMK,OTH,99,Y,NULL,NULL,2,1056749,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22512,Arani,025,All India Anna Dravida Munnetra Kazhagam,1,Elumalai . V,502721,1096046,1096046,243844,45.8667374665502,AIADMK,OTH,99,Y,NULL,NULL,2,1086742,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22513,Viluppuram,025,All India Anna Dravida Munnetra Kazhagam,6,Rajendran S.,482704,1067641,1067641,193367,45.2121591319937,AIADMK,OTH,99,Y,NULL,NULL,2,1056201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS22,TAMIL NADU,22514,Kallakurichi,025,All India Anna Dravida Munnetra Kazhagam,2,Kamaraj .Dr.K,533383,1107241,1107241,223507,48.1722152880761,AIADMK,OTH,99,Y,NULL,NULL,2,1096340,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS23,TRIPURA,23501,Tripura West,121,Communist Party Of India (Marxist),5,Sankar Prasad Datta,671665,1072749,1072749,503486,62.6115124679562,CPI(M),OTH,99,Y,NULL,NULL,1,1060050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS23,TRIPURA,23502,Tripura East,121,Communist Party Of India (Marxist),1,Jitendra Choudhury,623771,951110,951110,484358,65.5834071943233,CPI(M),OTH,99,Y,NULL,NULL,2,940026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24501,Saharanpur,097,Bhartiya Janta Party,3,Raghav Lakhanpal,472999,1194308,1194308,65090,39.6044072346436,BJP,NDA,99,Y,1,RAGHAV_LAKHANPAL_BJP_SAHRANPUR,1,1188041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24502,Kairana,097,Bhartiya Janta Party,4,Hukum Singh,565909,1119325,1119325,236828,50.5580143765087,BJP,NDA,99,Y,1,HUKUM_SINGH_BJP_KAIRANA,1,1115421,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
PS24,UTTAR PRADESH,24503,Muzaffarnagar,097,Bhartiya Janta Party,4,Dr. Sanjeev Kumar Balyan,653391,1107434,1107434,401150,59.0003927995774,BJP,NDA,99,Y,NULL,NULL,1,1102695,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL
